,formula,time,result
14,"!(<>[]((!""Slave3==got"" && ""User4==wrong_data"") U (!""Medium==got"" && !""Slave3==got"" && ""User4==wrong_data"")) R ((""Slave2==enquire"" U (""Slave2==enquire"" && ""User1==got"")) || <>[]((!""Slave3==got"" && ""User4==wrong_data"") U (!""Medium==got"" && !""Slave3==got"" && ""User4==wrong_data""))))",1000.0,
15,"!([](<>(""Medium==got"" R <>""User1==got"") -> ([]<>""User2==got"" U ""User4==wrong_data"")))",1000.0,
16,"!(X !(""User1==wrong_data"" <-> (""User3==wrong_data"" R <>(!""User1==got"" && ""User2==got""))) U (false R !""Slave1==got""))",243.13749036204536,False
17,"!(X (<>""User4==wrong_data"" R (<>""User4==wrong_data"" || X ((""Slave2==enquire"" || ""Slave2==got"" || (""User2==wrong_data"" R (""Medium==broadcast"" || ""User2==wrong_data""))) -> <>""Slave2==enquire""))))",1000.0,
18,"!((!""User4==got"" && (""Slave1==got"" -> ""Slave3==enquire"")) U (!""User4==got"" && (""Slave1==got"" -> ""Slave3==enquire"") && ([]<>""Medium==collision"" R !""User3==got"")))",1000.0,
19,"!([](true U (""Slave1==enquire"" && ""Slave3==enquire"")))",122.07620236102957,True
20,"!((!""Slave3==enquire"" && <>[]""Slave4==enquire"") <-> (""User1==wrong_data"" U (X <>""Slave1==enquire"" R (X ""Slave4==got"" || X <>""Slave1==enquire""))))",184.39374420698732,False
21,"!(<>((!""Slave4==enquire"" U ""Medium==collision"") -> (!(""User1==wrong_data"" U []!""User4==wrong_data"") R (<>""Medium==broadcast"" || !(""User1==wrong_data"" U []!""User4==wrong_data"")))))",1000.0,
22,"!(""User4==wrong_data"" || ([]""Slave4==got"" R ([]""Slave4==got"" || (!""Slave3==enquire"" U (!""Slave3==enquire"" && (""Slave1==got"" -> ""User2==got"") && (""User2==wrong_data"" R ""User4==got""))))))",23.01979505305644,True
23,"!((<>""User4==got"" <-> (""Slave1==enquire"" U (""Slave1==enquire"" && <>""Slave3==got""))) U (!(<>[]""User3==wrong_data"" <-> (""Master==wait"" R (""Master==wait"" || ""Slave3==enquire""))) && (<>""User4==got"" <-> (""Slave1==enquire"" U (""Slave1==enquire"" && <>""Slave3==got"")))))",185.21223328297492,False
24,"!(<>""User1==wrong_data"" || []((!""Slave2==got"" <-> ""User3==wrong_data"") || (!""Slave1==got"" && (""Slave2==enquire"" U ""Slave3==enquire""))))",126.20076292799786,True
25,"!(<>[]!(((""Slave4==got"" <-> ""User4==got"") <-> <>""User1==wrong_data"") <-> ([]""Master==wait"" R (""User2==wrong_data"" || []""Master==wait""))))",477.0918542940635,False
26,"!((""Slave3==got"" <-> !(""Medium==collision"" <-> (false R ""Slave1==got""))) U (([]<>""User2==wrong_data"" || (""User4==got"" U (""Medium==collision"" && ""User4==got""))) && (""Slave3==got"" <-> !(""Medium==collision"" <-> (false R ""Slave1==got"")))))",1000.0,
